city,year,no2,uz_start,has_uz,uz_active,diesel_ban_active,group,temp_annual,wind_annual
Heidelberg,2009,43.0,2009.0,True,True,False,Mid UZ (2009-10),,
Heidelberg,2010,42.0,2009.0,True,True,False,Mid UZ (2009-10),10.26724885844749,10.843928886485276
Heidelberg,2011,39.5,2009.0,True,True,False,Mid UZ (2009-10),12.225433789954339,11.217504182856668
Heidelberg,2012,39.0,2009.0,True,True,False,Mid UZ (2009-10),11.504953483976667,11.766263526945762
Heidelberg,2013,35.0,2009.0,True,True,False,Mid UZ (2009-10),11.169422455018797,10.94375029517189
Heidelberg,2014,35.0,2009.0,True,True,False,Mid UZ (2009-10),12.831074503111134,10.219715113380088
Heidelberg,2015,36.0,2009.0,True,True,False,Mid UZ (2009-10),12.638677033038945,11.054513697634242
Heidelberg,2016,33.5,2009.0,True,True,False,Mid UZ (2009-10),11.940854513899623,10.46098688126238
Heidelberg,2017,31.5,2009.0,True,True,False,Mid UZ (2009-10),12.231375524801596,10.643806851932176
Heidelberg,2018,30.5,2009.0,True,True,False,Mid UZ (2009-10),13.405799857054832,10.142998368713208
Heidelberg,2019,27.5,2009.0,True,True,False,Mid UZ (2009-10),12.634380702567201,10.61567859481516
Heidelberg,2020,21.5,2009.0,True,True,False,Mid UZ (2009-10),13.075236441922392,11.1223887837883
Heidelberg,2021,21.5,2009.0,True,True,False,Mid UZ (2009-10),11.576061936184118,10.2144920529554
Heidelberg,2022,14.0,2009.0,True,True,False,Mid UZ (2009-10),13.549207019779102,9.89986112682766
Heidelberg,2023,12.0,2009.0,True,True,False,Mid UZ (2009-10),13.4680551104782,11.242716974588546
Heidelberg,2024,13.0,2009.0,True,False,False,Mid UZ (2009-10),12.394250910746813,9.534130236794171
Heilbronn,2001,33.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2002,34.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2003,39.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2004,29.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2005,33.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2006,34.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2007,32.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2008,30.0,2009.0,True,False,False,Mid UZ (2009-10),,
Heilbronn,2009,55.0,2009.0,True,True,False,Mid UZ (2009-10),,
Heilbronn,2010,52.0,2009.0,True,True,False,Mid UZ (2009-10),9.267328767123287,10.513362228481656
Heilbronn,2011,51.0,2009.0,True,True,False,Mid UZ (2009-10),11.043892694063928,10.98317017960258
Heilbronn,2012,29.0,2009.0,True,True,False,Mid UZ (2009-10),10.587794366380432,10.815647671649685
Heilbronn,2013,47.5,2009.0,True,True,False,Mid UZ (2009-10),10.035136986301369,10.637833758412238
Heilbronn,2014,47.5,2009.0,True,True,False,Mid UZ (2009-10),11.671632420091324,9.451532283729012
Heilbronn,2015,47.0,2009.0,True,True,False,Mid UZ (2009-10),11.382248858447488,10.543947337437944
Heilbronn,2016,43.0,2009.0,True,True,False,Mid UZ (2009-10),10.737761008554521,10.125035869519959
Heilbronn,2017,40.5,2009.0,True,True,False,Mid UZ (2009-10),10.817785388127854,11.517671232876712
Heilbronn,2018,40.0,2009.0,True,True,False,Mid UZ (2009-10),11.976301369863014,11.135582191780822
Heilbronn,2019,35.5,2009.0,True,True,False,Mid UZ (2009-10),12.114781746031746,11.41101598173516
Heilbronn,2020,26.0,2009.0,True,True,False,Mid UZ (2009-10),11.823797055251973,11.425113843351546
Heilbronn,2021,26.333333333333332,2009.0,True,True,False,Mid UZ (2009-10),10.981631562881562,10.62667808219178
Heilbronn,2022,25.5,2009.0,True,True,False,Mid UZ (2009-10),12.200616438356166,10.815399543378996
Heilbronn,2023,23.0,2009.0,True,True,False,Mid UZ (2009-10),12.320456621004565,12.251609589041095
Heilbronn,2024,23.0,2009.0,True,True,False,Mid UZ (2009-10),12.080521402550092,10.94174635701275
Hildesheim,2012,46.0,,False,False,False,No Umweltzone,9.452732240437157,10.47176684881603
Hildesheim,2013,49.0,,False,False,False,No Umweltzone,8.917899543378995,9.991849315068494
Hildesheim,2014,47.0,,False,False,False,No Umweltzone,10.546353555120678,9.77849967384214
Hildesheim,2015,46.0,,False,False,False,No Umweltzone,10.13980593607306,10.405057077625571
Hildesheim,2016,44.0,,False,False,False,No Umweltzone,9.84953378436985,9.526013747939977
Hildesheim,2017,42.0,,False,False,False,No Umweltzone,9.90421554092787,9.92301073355868
Hildesheim,2018,38.5,,False,False,False,No Umweltzone,10.770149489019351,10.071999891280713
Hildesheim,2019,33.0,,False,False,False,No Umweltzone,11.155922565366419,11.160709407211328
Hildesheim,2020,30.0,,False,False,False,No Umweltzone,11.27533597484787,10.94679946961634
Hildesheim,2021,28.0,,False,False,False,No Umweltzone,10.040813595343671,9.952473560274312
Hildesheim,2022,31.0,,False,False,False,No Umweltzone,11.424154417011561,10.203958145029574
Hildesheim,2023,26.0,,False,False,False,No Umweltzone,11.38832191780822,10.442663622526636
Hildesheim,2024,26.0,,False,False,False,No Umweltzone,11.274499089253187,10.268863843351548
Jena,2001,21.5,,False,False,False,No Umweltzone,,
Jena,2002,19.5,,False,False,False,No Umweltzone,,
Jena,2003,36.0,,False,False,False,No Umweltzone,,
Jena,2004,31.666666666666668,,False,False,False,No Umweltzone,,
Jena,2005,31.333333333333332,,False,False,False,No Umweltzone,,
Jena,2006,33.0,,False,False,False,No Umweltzone,,
Jena,2007,24.5,,False,False,False,No Umweltzone,,
Jena,2008,20.0,,False,False,False,No Umweltzone,,
Jena,2009,20.0,,False,False,False,No Umweltzone,,
Jena,2010,20.0,,False,False,False,No Umweltzone,8.774292237442923,12.722350321537485
Jena,2011,17.0,,False,False,False,No Umweltzone,10.6099200913242,12.651361918086222
Jena,2012,29.666666666666668,,False,False,False,No Umweltzone,10.310735428051002,12.933007743682357
Jena,2013,29.666666666666668,,False,False,False,No Umweltzone,9.833344748858448,12.792108177878514
Jena,2014,28.0,,False,False,False,No Umweltzone,11.330662100456621,11.646835146691428
Jena,2015,27.333333333333332,,False,False,False,No Umweltzone,11.172477168949772,12.722869083530847
Jena,2016,24.0,,False,False,False,No Umweltzone,10.753301457194901,11.977845740413228
Jena,2017,23.5,,False,False,False,No Umweltzone,10.897819634703197,12.696320871251212
Jena,2018,22.5,,False,False,False,No Umweltzone,11.518698630136985,12.123305654245504
Jena,2019,20.0,,False,False,False,No Umweltzone,11.410091324200913,12.296583835963535
Jena,2020,17.5,,False,False,False,No Umweltzone,11.427584244080146,12.11665285983743
Jena,2021,19.0,,False,False,False,No Umweltzone,10.04519406392694,11.08346432770139
Jena,2022,18.5,,False,False,False,No Umweltzone,11.328013698630137,13.561452439275305
Jena,2023,16.5,,False,False,False,No Umweltzone,11.7149200913242,15.338148242225932
Jena,2024,15.5,,False,False,False,No Umweltzone,12.010746812386158,14.505383391211456
Kaiserslautern,2001,33.0,,False,False,False,No Umweltzone,,
Kaiserslautern,2002,32.5,,False,False,False,No Umweltzone,,
Kaiserslautern,2003,34.5,,False,False,False,No Umweltzone,,
Kaiserslautern,2004,29.5,,False,False,False,No Umweltzone,,
Kaiserslautern,2005,31.5,,False,False,False,No Umweltzone,,
Kaiserslautern,2006,32.0,,False,False,False,No Umweltzone,,
Kaiserslautern,2007,29.0,,False,False,False,No Umweltzone,,
Kaiserslautern,2008,27.5,,False,False,False,No Umweltzone,,
Kaiserslautern,2009,28.0,,False,False,False,No Umweltzone,,
Kaiserslautern,2010,28.0,,False,False,False,No Umweltzone,9.006232876712328,19.702941442144166
Kaiserslautern,2011,27.5,,False,False,False,No Umweltzone,10.796518264840183,21.445435450048656
Kaiserslautern,2012,27.5,,False,False,False,No Umweltzone,10.118602003642987,21.699729377741452
Kaiserslautern,2013,24.0,,False,False,False,No Umweltzone,9.722819634703196,21.183669031496926
Kaiserslautern,2014,23.0,,False,False,False,No Umweltzone,11.32582191780822,20.55730910779543
Kaiserslautern,2015,23.0,,False,False,False,No Umweltzone,10.904166666666667,21.652611124510287
Kaiserslautern,2016,21.0,,False,False,False,No Umweltzone,10.21815801457195,20.02918858974797
Kaiserslautern,2017,21.0,,False,False,False,No Umweltzone,10.516678082191781,21.692378569693023
Kaiserslautern,2018,21.0,,False,False,False,No Umweltzone,11.316518264840182,20.6681739084267
Kaiserslautern,2019,19.0,,False,False,False,No Umweltzone,10.957157534246576,22.38257608626932
Kaiserslautern,2020,17.0,,False,False,False,No Umweltzone,11.443779274004685,22.457372108657058
Kaiserslautern,2021,16.0,,False,False,False,No Umweltzone,9.94207925636008,20.559123280565515
Kaiserslautern,2022,16.0,,False,False,False,No Umweltzone,11.666495433789953,20.931975145065817
Kaiserslautern,2023,13.0,,False,False,False,No Umweltzone,11.72519406392694,24.650379488217357
Kaiserslautern,2024,12.0,,False,False,False,No Umweltzone,11.483060109289617,21.76366094505795
Karlsruhe,2001,40.5,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2002,41.25,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2003,44.2,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2004,38.0,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2005,40.333333333333336,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2006,40.333333333333336,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2007,37.333333333333336,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2008,36.666666666666664,2009.0,True,False,False,Mid UZ (2009-10),,
Karlsruhe,2009,41.0,2009.0,True,True,False,Mid UZ (2009-10),,
Karlsruhe,2010,35.333333333333336,2009.0,True,True,False,Mid UZ (2009-10),9.813641552511415,12.0562899543379
Karlsruhe,2011,39.0,2009.0,True,True,False,Mid UZ (2009-10),11.546312785388126,12.043995433789954
Karlsruhe,2012,40.333333333333336,2009.0,True,True,False,Mid UZ (2009-10),10.872392987249544,11.798872950819671
Karlsruhe,2013,36.666666666666664,2009.0,True,True,False,Mid UZ (2009-10),10.504874429223744,12.030044031311153
Karlsruhe,2014,34.5,2009.0,True,True,False,Mid UZ (2009-10),12.19912100456621,11.015849641226353
Karlsruhe,2015,34.5,2009.0,True,True,False,Mid UZ (2009-10),11.797123287671232,11.876963470319634
Karlsruhe,2016,31.0,2009.0,True,True,False,Mid UZ (2009-10),11.195924408014571,11.602459016393443
Karlsruhe,2017,30.5,2009.0,True,True,False,Mid UZ (2009-10),11.43681506849315,12.335416914830256
Karlsruhe,2018,30.0,2009.0,True,True,False,Mid UZ (2009-10),12.397054794520548,11.786255707762558
Karlsruhe,2019,27.5,2009.0,True,True,False,Mid UZ (2009-10),11.76925799086758,12.010319634703196
Karlsruhe,2020,23.5,2009.0,True,True,False,Mid UZ (2009-10),12.232206284153007,12.271262685402029
Karlsruhe,2021,22.5,2009.0,True,True,False,Mid UZ (2009-10),10.63450913242009,11.056061643835617
Karlsruhe,2022,21.0,2009.0,True,True,False,Mid UZ (2009-10),12.559931506849315,11.553264840182647
Karlsruhe,2023,17.0,2009.0,True,True,False,Mid UZ (2009-10),12.712522831050228,13.078082191780823
Karlsruhe,2024,18.0,2009.0,True,False,False,Mid UZ (2009-10),12.284699453551912,11.867827868852459
Kassel,2001,40.5,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2002,43.0,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2003,42.5,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2004,39.0,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2005,40.5,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2006,42.5,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2007,41.0,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2008,41.5,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2009,39.5,2018.0,True,False,False,Late UZ (2011+),,
Kassel,2010,38.0,2018.0,True,False,False,Late UZ (2011+),8.10703196347032,8.70747716894977
Kassel,2011,37.0,2018.0,True,False,False,Late UZ (2011+),9.943366046731118,8.60150043050145
Kassel,2012,38.0,2018.0,True,False,False,Late UZ (2011+),9.336144722005377,8.559188242692342
Kassel,2013,34.5,2018.0,True,False,False,Late UZ (2011+),8.917826157860404,8.559084158181836
Kassel,2014,34.0,2018.0,True,False,False,Late UZ (2011+),10.068630136986302,8.716609589041095
Kassel,2015,32.0,2018.0,True,False,False,Late UZ (2011+),9.596826484018266,9.493915284787311
Kassel,2016,32.5,2018.0,True,False,False,Late UZ (2011+),9.229963570127504,8.449617571190986
Kassel,2017,30.0,2018.0,True,False,False,Late UZ (2011+),9.287785388127853,8.725700152207
Kassel,2018,31.0,2018.0,True,True,False,Late UZ (2011+),10.40033105022831,9.039803463461295
Kassel,2019,29.0,2018.0,True,True,False,Late UZ (2011+),9.942511415525114,9.273310502283104
Kassel,2020,23.5,2018.0,True,True,False,Late UZ (2011+),10.047291612455547,9.068430154393269
Kassel,2021,23.0,2018.0,True,True,False,Late UZ (2011+),8.716038812785389,8.176038812785388
Kassel,2022,21.5,2018.0,True,True,False,Late UZ (2011+),10.340993150684932,8.720285388127854
Kassel,2023,20.5,2018.0,True,True,False,Late UZ (2011+),10.338059360730595,9.164908675799087
Kassel,2024,20.0,2018.0,True,True,False,Late UZ (2011+),10.571914845173042,8.550899362477232
Kiel,2001,30.0,,False,False,False,No Umweltzone,,
Kiel,2002,30.0,,False,False,False,No Umweltzone,,
Kiel,2003,32.0,,False,False,False,No Umweltzone,,
Kiel,2004,28.5,,False,False,False,No Umweltzone,,
Kiel,2005,22.0,,False,False,False,No Umweltzone,,
Kiel,2006,42.0,,False,False,False,No Umweltzone,,
Kiel,2007,49.0,,False,False,False,No Umweltzone,,
Kiel,2008,38.0,,False,False,False,No Umweltzone,,
Kiel,2009,39.5,,False,False,False,No Umweltzone,,
Kiel,2010,37.0,,False,False,False,No Umweltzone,7.881484018264841,14.494655563162148
Kiel,2011,36.0,,False,False,False,No Umweltzone,9.593413242009133,15.320818487337556
Kiel,2012,40.333333333333336,,False,False,False,No Umweltzone,8.94319734227521,15.673867778653435
Kiel,2013,41.0,,False,False,False,No Umweltzone,9.051843359142346,14.129659661830694
Kiel,2014,39.333333333333336,,False,False,False,No Umweltzone,10.754143835616437,13.61472602739726
Kiel,2015,40.666666666666664,,False,False,False,No Umweltzone,9.970810502283104,13.901917808219178
Kiel,2016,41.666666666666664,,False,False,False,No Umweltzone,9.895605646630237,12.943169398907104
Kiel,2017,48.5,,False,False,False,No Umweltzone,9.815381604696674,13.447354711498546
Kiel,2018,37.666666666666664,,False,False,False,No Umweltzone,10.296168878438086,13.391119956907628
Kiel,2019,33.666666666666664,,False,False,False,No Umweltzone,10.238698630136986,14.22664383561644
Kiel,2020,25.666666666666668,,False,False,False,No Umweltzone,10.6456397996357,15.813173302107728
Kiel,2021,26.333333333333332,,False,False,False,No Umweltzone,9.79480593607306,15.038116438356166
Kiel,2022,24.333333333333332,,False,False,False,No Umweltzone,10.50582191780822,15.171324200913244
Kiel,2023,22.666666666666668,,False,False,False,No Umweltzone,10.530901826484019,15.65958904109589
Kiel,2024,21.0,,False,False,False,No Umweltzone,10.849760928961748,15.318852459016393
Koblenz,2001,42.0,,False,False,False,No Umweltzone,,
Koblenz,2002,43.5,,False,False,False,No Umweltzone,,
Koblenz,2003,49.5,,False,False,False,No Umweltzone,,
Koblenz,2004,44.5,,False,False,False,No Umweltzone,,
Koblenz,2005,46.0,,False,False,False,No Umweltzone,,
Koblenz,2006,48.5,,False,False,False,No Umweltzone,,
Koblenz,2007,44.0,,False,False,False,No Umweltzone,,
Koblenz,2008,42.0,,False,False,False,No Umweltzone,,
Koblenz,2009,43.0,,False,False,False,No Umweltzone,,
Koblenz,2010,43.5,,False,False,False,No Umweltzone,9.303147307577152,9.262197777978615
Koblenz,2011,41.5,,False,False,False,No Umweltzone,11.329137797362575,9.452336496593533
Koblenz,2012,44.5,,False,False,False,No Umweltzone,11.117213203844384,9.617045638656215
Koblenz,2013,42.0,,False,False,False,No Umweltzone,10.840177139330192,9.332512195407762
Koblenz,2014,41.5,,False,False,False,No Umweltzone,12.2867251612856,9.079489725354907
Koblenz,2015,41.0,,False,False,False,No Umweltzone,10.926830871980968,10.63094435844679
Koblenz,2016,39.0,,False,False,False,No Umweltzone,11.461730904953876,8.900242172335135
Koblenz,2017,37.0,,False,False,False,No Umweltzone,11.684133893247095,8.844329026213318
Koblenz,2018,33.333333333333336,,False,False,False,No Umweltzone,12.633577533577533,8.970421245421244
Koblenz,2019,30.0,,False,False,False,No Umweltzone,12.135714285714284,8.805509768009768
Koblenz,2020,27.0,,False,False,False,No Umweltzone,12.759406392694064,9.43820395738204
Koblenz,2021,24.692307692307693,,False,False,False,No Umweltzone,11.165063204769087,8.976834195216549
Koblenz,2022,25.25,,False,False,False,No Umweltzone,12.765277777777778,8.724053724053725
Koblenz,2023,22.25,,False,False,False,No Umweltzone,12.641152968036529,9.83632800608828
Koblenz,2024,21.5,,False,False,False,No Umweltzone,11.79566256830601,8.675079690346085
Krefeld,2001,31.0,2011.0,True,False,False,Late UZ (2011+),,
Krefeld,2002,26.0,2011.0,True,False,False,Late UZ (2011+),,
Krefeld,2005,29.0,2011.0,True,False,False,Late UZ (2011+),,
Krefeld,2006,33.5,2011.0,True,False,False,Late UZ (2011+),,
Krefeld,2008,39.333333333333336,2011.0,True,False,False,Late UZ (2011+),,
Krefeld,2009,38.5,2011.0,True,False,False,Late UZ (2011+),,
Krefeld,2010,41.0,2011.0,True,False,False,Late UZ (2011+),9.47123463598806,13.628889609869423
Krefeld,2011,40.666666666666664,2011.0,True,True,False,Late UZ (2011+),11.386301369863014,14.830738705738705
Krefeld,2012,38.666666666666664,2011.0,True,True,False,Late UZ (2011+),10.673391697496294,14.599170975169471
Krefeld,2013,38.666666666666664,2011.0,True,True,False,Late UZ (2011+),10.179988584474886,14.257960814687314
Krefeld,2014,38.0,2011.0,True,True,False,Late UZ (2011+),11.847739726027397,14.140322773463504
Krefeld,2015,34.333333333333336,2011.0,True,True,False,Late UZ (2011+),11.30825559904327,15.185446238211885
Krefeld,2016,37.0,2011.0,True,True,False,Late UZ (2011+),11.062340619307832,15.055987276677083
Krefeld,2017,35.666666666666664,2011.0,True,True,False,Late UZ (2011+),11.348824200913242,15.270311674038572
Krefeld,2018,35.666666666666664,2011.0,True,True,False,Late UZ (2011+),12.049223744292236,15.163890393935548
Krefeld,2019,31.0,2011.0,True,True,False,Late UZ (2011+),11.636917808219179,15.699447021867748
Krefeld,2020,28.666666666666668,2011.0,True,True,False,Late UZ (2011+),12.166199908925318,16.355832391974033
Krefeld,2021,28.333333333333332,2011.0,True,True,False,Late UZ (2011+),10.771826484018264,14.443888018922346
Krefeld,2022,27.666666666666668,2011.0,True,True,False,Late UZ (2011+),12.24705479452055,15.20813059481926
Krefeld,2023,24.5,2011.0,True,True,False,Late UZ (2011+),12.333504566210047,16.65310502283105
Krefeld,2024,23.0,2011.0,True,True,False,Late UZ (2011+),12.22233606557377,14.778062386156648
Köln,2001,33.0,2008.0,True,False,False,Early UZ (2008),,
Köln,2002,32.5,2008.0,True,False,False,Early UZ (2008),,
Köln,2003,35.5,2008.0,True,False,False,Early UZ (2008),,
Köln,2004,32.0,2008.0,True,False,False,Early UZ (2008),,
Köln,2005,30.5,2008.0,True,False,False,Early UZ (2008),,
Köln,2006,38.0,2008.0,True,False,False,Early UZ (2008),,
Köln,2007,30.5,2008.0,True,False,False,Early UZ (2008),,
Köln,2008,45.833333333333336,2008.0,True,True,False,Early UZ (2008),,
Köln,2009,50.0,2008.0,True,True,False,Early UZ (2008),,
Köln,2010,50.45454545454545,2008.0,True,True,False,Early UZ (2008),10.253744292237442,11.425274466125426
Köln,2011,48.142857142857146,2008.0,True,True,False,Early UZ (2008),12.101449771689497,11.825779606125426
Köln,2012,45.61538461538461,2008.0,True,True,False,Early UZ (2008),11.380373406193078,11.592422996574042
Köln,2013,45.92857142857143,2008.0,True,True,False,Early UZ (2008),10.95373287671233,11.21615589778715
Köln,2014,45.38461538461539,2008.0,True,True,False,Early UZ (2008),12.552157534246577,11.412062932368384
Köln,2015,43.785714285714285,2008.0,True,True,False,Early UZ (2008),11.979999999999999,11.697737877202163
Köln,2016,43.357142857142854,2008.0,True,True,False,Early UZ (2008),11.646709927140254,12.033533262379693
Köln,2017,41.92307692307692,2008.0,True,True,False,Early UZ (2008),11.945091324200913,12.215079601349217
Köln,2018,40.75,2008.0,True,True,False,Early UZ (2008),12.732009132420092,12.47498425671256
Köln,2019,35.46153846153846,2008.0,True,True,False,Early UZ (2008),12.3338698630137,12.785851648351649
Köln,2020,29.53846153846154,2008.0,True,True,False,Early UZ (2008),12.843670309653918,13.25966670724133
Köln,2021,31.0,2008.0,True,True,False,Early UZ (2008),11.387191780821917,11.866203216551165
Köln,2022,29.4375,2008.0,True,True,False,Early UZ (2008),12.92466894977169,12.672319540113548
Köln,2023,26.5625,2008.0,True,True,False,Early UZ (2008),12.829429223744292,13.027187373631074
Köln,2024,25.1875,2008.0,True,True,False,Early UZ (2008),12.46410519125683,11.752390710382514
Leipzig,2001,33.5,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2002,35.0,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2003,45.333333333333336,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2004,33.666666666666664,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2005,38.666666666666664,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2006,40.0,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2007,36.666666666666664,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2008,36.666666666666664,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2009,36.333333333333336,2011.0,True,False,False,Late UZ (2011+),,
Leipzig,2010,38.0,2011.0,True,False,False,Late UZ (2011+),8.36601598173516,8.385353881278538
Leipzig,2011,36.0,2011.0,True,True,False,Late UZ (2011+),10.270924657534247,8.484520547945205
Leipzig,2012,33.0,2011.0,True,True,False,Late UZ (2011+),9.893761384335155,8.772583456840406
Leipzig,2013,32.333333333333336,2011.0,True,True,False,Late UZ (2011+),9.335856164383562,8.193310502283104
Leipzig,2014,31.333333333333332,2011.0,True,True,False,Late UZ (2011+),10.999783105022832,7.832522831050229
Leipzig,2015,33.0,2011.0,True,True,False,Late UZ (2011+),10.757602739726028,8.639954337899544
Leipzig,2016,33.666666666666664,2011.0,True,True,False,Late UZ (2011+),10.345389344262294,7.966666666666667
Leipzig,2017,30.666666666666668,2011.0,True,True,False,Late UZ (2011+),10.38936236138291,8.724580107206672
Leipzig,2018,32.0,2011.0,True,True,False,Late UZ (2011+),11.308481735159818,8.03884703196347
Leipzig,2019,27.333333333333332,2011.0,True,True,False,Late UZ (2011+),11.405023374646662,8.67548641997272
Leipzig,2020,22.666666666666668,2011.0,True,True,False,Late UZ (2011+),11.486475409836066,8.566689435336976
Leipzig,2021,22.666666666666668,2011.0,True,True,False,Late UZ (2011+),9.99566210045662,8.190947488584474
Leipzig,2022,20.666666666666668,2011.0,True,True,False,Late UZ (2011+),11.240102739726026,8.446586757990868
Leipzig,2023,17.7,2011.0,True,True,False,Late UZ (2011+),11.490034246575343,8.91609589041096
Leipzig,2024,16.333333333333332,2011.0,True,True,False,Late UZ (2011+),11.87955373406193,8.511999089253187
Limburg an der Lahn,2001,32.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2002,32.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2004,30.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2005,30.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2006,30.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2007,29.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2008,27.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2009,29.0,2018.0,True,False,False,Late UZ (2011+),,
Limburg an der Lahn,2010,50.2,2018.0,True,False,False,Late UZ (2011+),8.029928532972413,12.061132879511714
Limburg an der Lahn,2011,50.0,2018.0,True,False,False,Late UZ (2011+),10.13815984981891,12.701923640861674
Limburg an der Lahn,2012,48.2,2018.0,True,False,False,Late UZ (2011+),9.174513053580418,12.786423496631059
Limburg an der Lahn,2013,47.4,2018.0,True,False,False,Late UZ (2011+),8.495044661012916,12.543552523551364
Limburg an der Lahn,2014,47.2,2018.0,True,False,False,Late UZ (2011+),9.95334642604096,12.807352586484205
Limburg an der Lahn,2015,45.2,2018.0,True,False,False,Late UZ (2011+),9.271719474834704,13.264398631036128
Limburg an der Lahn,2016,44.333333333333336,2018.0,True,False,False,Late UZ (2011+),9.075786882518456,12.350545460853615
Limburg an der Lahn,2017,41.833333333333336,2018.0,True,False,False,Late UZ (2011+),9.167607451202855,12.333372576316588
Limburg an der Lahn,2018,42.0,2018.0,True,True,False,Late UZ (2011+),10.110166871943393,13.17964331714107
Limburg an der Lahn,2019,39.0,2018.0,True,True,False,Late UZ (2011+),9.685820482140358,13.085557698993464
Limburg an der Lahn,2020,32.833333333333336,2018.0,True,True,False,Late UZ (2011+),9.932857510765743,13.224587333024749
Limburg an der Lahn,2021,30.166666666666668,2018.0,True,True,False,Late UZ (2011+),8.390880943772002,11.934274910893292
Limburg an der Lahn,2022,28.375,2018.0,True,True,False,Late UZ (2011+),10.034020146520147,12.855082417582418
Limburg an der Lahn,2023,26.0,2018.0,True,True,False,Late UZ (2011+),9.625395738203958,13.982218417047184
Limburg an der Lahn,2024,25.285714285714285,2018.0,True,True,False,Late UZ (2011+),9.36193078324226,13.002037795992715
Ludwigsburg,2001,32.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2002,32.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2003,33.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2004,27.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2005,32.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2006,57.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2007,55.0,2008.0,True,False,False,Early UZ (2008),,
Ludwigsburg,2008,52.0,2008.0,True,True,False,Early UZ (2008),,
Ludwigsburg,2009,51.5,2008.0,True,True,False,Early UZ (2008),,
Ludwigsburg,2010,47.5,2008.0,True,True,False,Early UZ (2008),9.445296803652967,10.749212328767124
Ludwigsburg,2011,44.5,2008.0,True,True,False,Early UZ (2008),11.25170091324201,10.346792237442923
Ludwigsburg,2012,43.0,2008.0,True,True,False,Early UZ (2008),10.80336976320583,10.884585610200364
Ludwigsburg,2013,45.5,2008.0,True,True,False,Early UZ (2008),10.071586757990868,10.367865296803654
Ludwigsburg,2014,43.5,2008.0,True,True,False,Early UZ (2008),11.82505707762557,10.024509132420091
Ludwigsburg,2015,42.5,2008.0,True,True,False,Early UZ (2008),11.675981735159818,10.502808219178082
Ludwigsburg,2016,39.5,2008.0,True,True,False,Early UZ (2008),10.86346766848816,9.788804130981607
Ludwigsburg,2017,38.0,2008.0,True,True,False,Early UZ (2008),11.122876712328766,10.658702978908458
Ludwigsburg,2018,38.0,2008.0,True,True,False,Early UZ (2008),12.166324200913241,10.40417808219178
Ludwigsburg,2019,22.0,2008.0,True,True,False,Early UZ (2008),11.582979452054795,10.736039356381822
Ludwigsburg,2020,32.333333333333336,2008.0,True,True,False,Early UZ (2008),11.96681466302368,10.589697176684883
Ludwigsburg,2021,31.666666666666668,2008.0,True,True,False,Early UZ (2008),10.41829908675799,9.516655251141554
